"","(1,2) DG 32:0","(1,2) DG 32:1","(1,2) DG 34:0","(1,2) DG 34:1","(1,2) DG 34:2","(1,2) DG 34:3","(1,2) DG 36:1","(1,2) DG 36:2","(1,2) DG 36:3","(1,2) DG 36:4","(1,3) DG 32:0","(1,3) DG 32:1","(1,3) DG 34:0","(1,3) DG 34:1","(1,3) DG 34:2","(1,3) DG 34:3","(1,3) DG 36:1","(1,3) DG 36:2","(1,3) DG 36:3","(1,3) DG 36:4","CAR 16:0","CAR 18:0","CAR 18:1","CAR 18:2","Carnitine","CE 16:1","CE 18:1","CE 18:2","CE 20:4","Cer 34:1,O2","Cer 40:1,O2","Cer 41:1,O2","Cer 42:1,O2","Cer 42:2,O2","Cer 43:1,O2","Cholesterol","Hex2Cer 34:1,O2","HEXCER 42:1,O2","LPC 13:0","LPC 14:0","LPC 15:0","LPC 16:0","LPC 16:1","LPC 17:0","LPC 18:0","LPC 18:1","LPC 18:2","LPC 18:3","LPC 20:3","LPC 20:4","LPC 20:5","LPC 22:5","LPC 22:6","LPC O-16:0","LPC O-16:1//LPC P-16:0","LPC O-16:2//LPC P-16:1","LPC O-18:1//LPC P-18:0","LPC O-18:2//LPC P-18:1","PC 30:0","PC 32:0","PC 32:1","PC 32:2","PC 34:0","PC 34:1","PC 34:2","PC 34:3","PC 34:4","PC 36:0","PC 36:1","PC 36:2","PC 36:3","PC 36:4","PC 36:5","PC 36:6","PC 38:2","PC 38:3","PC 38:4","PC 38:5","PC 38:6","PC 38:7","PC 40:5","PC 40:6","PC 40:7","PC 40:8","PC O-32:0","PC O-32:1//PC P-32:0","PC O-34:0","PC O-34:1//PC P-34:0","PC O-34:2//PC P-34:1","PC O-36:1//PC P-36:0","PC O-36:2//PC P-36:1","PC O-36:3//PC P-36:2","PC O-36:4//PC P-36:3","PC O-38:2//PC P-38:1","PC O-38:3//PC P-38:2","PC O-38:4//PC P-38:3","PC O-38:5//PC P-38:4","PC O-40:3//PC P-40:2","PC O-40:4//PC P-40:3","PC O-42:3//PC P-42:2","PC O-42:4//PC P-42:3","PE 36:2","PE 38:4","PE O-36:4//PE P-36:3","PE O-38:5//PE P-38:4","PE O-38:6//PE P-38:5","SM 32:1,O2","SM 33:1,O2","SM 34:0,O2","SM 34:1,O2","SM 34:2,O2","SM 35:1,O2","SM 36:0,O2","SM 36:1,O2","SM 36:2,O2","SM 36:3,O2","SM 37:1,O2","SM 38:0,O2","SM 38:1,O2","SM 38:2,O2","SM 39:1,O2","SM 39:2,O2","SM 40:0,O2","SM 40:1,O2","SM 40:2,O2","SM 40:3,O2","SM 41:1,O2","SM 41:2,O2","SM 42:1,O2","SM 42:2,O2","SM 42:3,O2","SM 42:4,O2","SM 43:1,O2","SM 43:2,O2","TG 46:1","TG 48:0","TG 48:1","TG 48:2","TG 50:0","TG 50:1","TG 50:2","TG 50:3","TG 52:1","TG 52:2","TG 52:3","TG 52:4","TG 54:2","TG 54:3","TG 54:4","TG 54:5","TG 54:6","TG 56:5","TG 56:6","TG 56:7","TG 56:8"
"(1,2) DG 32:0",1,0.952818677606629,0.936769647118626,0.975836848868164,0.903130714690827,0.830108691242972,0.921512501764249,0.927861554908167,0.84109338329278,0.748895113134755,0.990841540834196,0.944819165208867,0.985980918890131,0.948415529926998,0.920574896942022,0.914911395387923,0.964386113143012,0.948097367259601,0.876907746068491,0.808858107241619,-0.0163048087865936,0.119903016212966,-0.000776186715051844,-0.13396506912847,-0.120354299959962,0.333467468775614,0.11729758096656,-0.696036051348965,-0.718267346755861,0.566895798124688,0.677796497950968,0.689745499448312,0.617951299599014,0.730889329855401,0.494514246630224,-0.0790392980260771,0.326993509232488,0.521681056462502,0.75635883029435,0.684637686491653,0.451838447962232,0.43927614299053,0.247797264445547,0.237916698944108,0.495541698120743,0.558943218653197,0.382116245209967,0.157405963491075,0.881203536053615,0.711323052575391,0.523137518735,0.908506832185528,0.822939643462458,0.228219936686641,0.337619101003403,0.398262517725143,0.0932465899387492,0.459666998762051,0.759825522815652,0.578335552310784,0.772554723736025,0.650021718315586,0.801671115299921,0.810943020859321,0.495385286028775,0.758205987786869,0.638360556166537,0.828076334405815,0.780314956539869,0.599480238088723,0.596343550278418,0.559583957825156,0.540566076592541,0.719410090544217,0.745893271980601,0.663008541097293,0.524527649728431,0.619734387314114,0.641090842982013,-0.578533975418415,0.791595562524667,0.773673209226639,0.618742460252278,-0.189161183384332,0.635484828308401,0.699490177479405,0.655329006448058,0.532353931338906,0.610133410404411,0.546301555471029,0.529572091112618,0.649591016949359,0.483487777178127,0.504562961012941,0.473619467515366,0.454881531725114,0.12194864061148,0.355014400997395,0.326848785013721,0.344816483810779,0.321515711930128,0.608151159718823,0.561197052250565,0.112293409830769,0.188178201083138,0.343424452967203,0.633455552807886,0.412753099520461,0.427664024171628,0.395512687321804,0.39438994951213,0.301166730067718,0.318673196738246,0.142121646767941,0.22020045015773,0.14140931655229,0.488579531811023,0.540248425662364,0.412380223427573,0.251935242913749,0.472142401664299,0.373594841981455,0.4154600334417,0.404689237269222,0.0598167518102219,0.317303622958951,0.269223226096585,0.268783899874641,0.318398428926687,0.461276210197423,0.385956339413393,0.12321408370877,0.285932112194959,0.349682749782702,0.773104342221701,0.78726463849171,0.856396935573564,0.858837318333698,0.776536760288901,0.711622355205915,0.474131515979737,0.783020337350087,0.78276281970271,0.694211927264635,0.773648412139267,0.56475016704383,0.533920265222699,0.683768678463666,0.604900817547751,0.520375394646692,0.572777591091637,0.606476902973258,0.547070572173582,0.517087584328291,0.498627899445352
"(1,2) DG 32:1",0.952818677606629,1,0.905597101812018,0.935400498160616,0.874144450949212,0.844181406872567,0.82922469000406,0.878055571217445,0.791203368611838,0.66686253553719,0.964629298703783,0.988234863825607,0.962860981503261,0.942827666319215,0.919209265102539,0.926612440401483,0.893330007351662,0.91695381624408,0.828706260666332,0.759192057475475,-0.0510921158437714,0.0680286381537541,-0.0155869495435294,-0.136002187054434,-0.155866212148505,0.334092217517295,0.0548670783660471,-0.609040657588927,-0.603584246010475,0.436898709864476,0.5533085713839,0.566192845828803,0.478188701088348,0.614064767311016,0.340743807786436,-0.0805765971936516,0.518772914037668,0.488001074920092,0.792460910911787,0.786888713079914,0.430081529094188,0.431582290743805,0.428824792741233,0.157164435316258,0.525620955824286,0.61338810079285,0.436996744939655,0.209306510784853,0.909869423499464,0.681035709501284,0.487764496281898,0.936581355733388,0.809410644269733,0.321561722125866,0.413954356753655,0.385976601664299,0.127141125176676,0.45941500040762,0.695366598613398,0.443997587362052,0.723005611498618,0.645816978257558,0.711457336246543,0.726219851819915,0.355432884378617,0.690033940864472,0.622372250807881,0.814039415515145,0.754820839510819,0.50744401742782,0.456841414784478,0.414454698296741,0.433129389467359,0.668256702871984,0.689536821368912,0.590880538767127,0.415615472743763,0.490688207400542,0.524604528509019,-0.53978919895228,0.725333844389965,0.732666303199629,0.516132374316285,-0.209619008354783,0.630547630279899,0.645497566197468,0.613764168738653,0.514593670073507,0.655603217333989,0.578485598998359,0.562796453585375,0.663746835586435,0.519250628961962,0.489921742094672,0.462575699062753,0.402513023894148,0.178760545887744,0.385851000769942,0.327554535833533,0.352984893008594,0.337197899805706,0.422929991256441,0.384325046382911,0.192783903981982,0.298965576377184,0.418184965186665,0.506862217871522,0.307223869836589,0.295669913936586,0.327490329745181,0.224619722861406,0.195962150305442,0.163950373181492,0.0699002794082098,0.12194645672557,-0.0879372732674378,0.356578781560354,0.38247048171407,0.272095268575265,0.137944994675435,0.352769241434222,0.290433680959479,0.232571290379787,0.250825270309399,0.0225691681335527,0.147113446511728,0.137892534829084,0.203749591441387,0.156318134686302,0.310980306037498,0.342564992457602,0.0247510608022701,0.101333081128888,0.172074028763284,0.889314526255183,0.750690735719894,0.815209879988187,0.872200699620306,0.618717495560569,0.585674010464274,0.587694985550973,0.802505756919692,0.660704945433992,0.563746770867363,0.596559533214776,0.430541502119105,0.392340588128274,0.500533308683063,0.456129436900949,0.368951085677123,0.460284817434486,0.484777355910828,0.408773146556983,0.376836926556587,0.371514237822854
"(1,2) DG 34:0",0.936769647118626,0.905597101812018,1,0.97660163391983,0.935720563683995,0.8979166775644,0.937087864006375,0.953458409070242,0.905015074759757,0.843013033785906,0.952767143383731,0.890650352951492,0.958890258154773,0.909488560068066,0.940781873073737,0.914438891638561,0.970766822409909,0.951664276878567,0.927555902504694,0.878157788092677,0.0347382255461297,0.177094900414201,0.0720194435357471,-0.057511665899054,-0.314652605805629,0.252861058379972,0.089272654952701,-0.59587780572861,-0.695150357242717,0.67250031507109,0.709767362495489,0.707125116555624,0.626968608905076,0.783791985328185,0.501222671928881,-0.243431290711512,0.335766974624572,0.287046731765104,0.736191839524771,0.683617655422582,0.586593288443109,0.575419639092705,0.181308183423825,0.372847843096153,0.554191957515662,0.633820362951667,0.465397733572518,0.174801472031926,0.872405846811671,0.770057129832935,0.616920418076048,0.934992102146804,0.92260153513522,0.311884741152439,0.40770691798991,0.551118579534548,0.187984087581739,0.53010015816855,0.715887751039353,0.595474640984673,0.622615789352546,0.664346667052443,0.798729336460468,0.799617382714103,0.564738110073991,0.718735457127845,0.63045229218622,0.779587427492884,0.739102708816284,0.583507527986773,0.658820588005143,0.608130912169671,0.613461090144358,0.800644200400471,0.622317335786762,0.605441632663404,0.527407847638558,0.707342514650051,0.763572300437091,-0.649398549636074,0.823083906183098,0.866256544451138,0.737760930934098,-0.349202550271759,0.71504719443863,0.769357825272255,0.780455961319159,0.650551957506452,0.684876528524697,0.626370896360264,0.636121575583383,0.706788514442963,0.517541987344033,0.654503336340132,0.511512997226256,0.50816085762842,0.128484437975881,0.418149446705789,0.405076776665755,0.433871025930775,0.381277416144798,0.681606045714001,0.648679731965752,0.197826117422889,0.215008776093184,0.371099599215846,0.539597302829669,0.396849886197367,0.434095822274592,0.290572109575096,0.351881002155319,0.285186258288526,0.350667814992304,0.0945642895024258,0.223755056093346,0.214052894211853,0.483393515928277,0.468269582358198,0.298429824004029,0.217205951900173,0.386485116875314,0.318520645230483,0.396885290398849,0.362744850367677,-0.0593736584202096,0.3857693704875,0.106339706907637,0.156103314519951,0.185451782572827,0.402375732184748,0.352648353891774,0.143451150326571,0.215618351422701,0.350469459088862,0.67337314944958,0.66228258263525,0.757790826603584,0.781895442726297,0.755049269057,0.722141662385242,0.279082937177052,0.710214010939876,0.760149389875836,0.681229429776088,0.779692398518513,0.618832938818074,0.607665112377938,0.76491316631722,0.682801336985899,0.625918590322583,0.643045959723488,0.706394160922626,0.647884487945546,0.619315961746263,0.58089076221325
"(1,2) DG 34:1",0.975836848868164,0.935400498160616,0.97660163391983,1,0.959528347099076,0.910502777120285,0.945068085354146,0.969723990474892,0.915680959946308,0.829952293961648,0.974697844325544,0.932936995063793,0.983510515724218,0.960507563010721,0.970224907329218,0.951567890603499,0.981169639712243,0.982516436055053,0.946617510441934,0.88511840351602,0.0679814931480616,0.158892492758911,0.0985059815664939,-0.0353968168876596,-0.250579647690173,0.320384621246539,0.134310175019032,-0.632070668279807,-0.714632106292046,0.639340506109528,0.678574327291491,0.679752345222452,0.606134048774558,0.750111352755191,0.481528146547967,-0.197240422061942,0.387938007600457,0.404425996307054,0.733612560045169,0.706472074309362,0.519099652178854,0.523792056996947,0.235355572364324,0.338716335829319,0.545121156307927,0.608907196583438,0.397392948603205,0.142672055345878,0.904333449946353,0.762295547631829,0.550090082626306,0.940003756075895,0.870233033371055,0.325909125032961,0.421224695552606,0.492472499765907,0.193316977361083,0.518289121366619,0.742271802836408,0.594212167124755,0.694470666326364,0.683459771055753,0.802753470835826,0.799877239544066,0.517071524985874,0.745324913210798,0.673313074841976,0.812972635085428,0.776957263074355,0.585729808806455,0.653936939797312,0.602256128500341,0.561233198312247,0.772048200754414,0.729727557752857,0.675517704922603,0.5512972425733,0.675812172698342,0.705688860799344,-0.62714463665076,0.823641567990408,0.837730995383352,0.712599638690046,-0.321005212848107,0.699218265603161,0.757398787058548,0.731996158313091,0.633794244855891,0.694302738689083,0.633336721824741,0.628024797165204,0.732590966391484,0.531366847642037,0.618327667881814,0.511584792952688,0.488245743250307,0.153691706618783,0.443711245838131,0.404575948640446,0.446851421934725,0.400447290185986,0.672897730128103,0.641570699382259,0.184450948939972,0.240408333042004,0.388194947554611,0.584648763771039,0.393530751436589,0.438454697974845,0.32458944641993,0.375325507336773,0.274270482129881,0.339331771394243,0.0676818961861555,0.19600692322278,0.182875660222807,0.469685256017553,0.491597912345579,0.347418006233017,0.216308319072694,0.424124928704162,0.344578725350977,0.411680922086629,0.372576254120703,-0.00544838424125502,0.41130058523874,0.164500892892193,0.208743177155887,0.264499979508244,0.477168676258256,0.423297095121958,0.22462004465148,0.232602973638703,0.346178615982409,0.749064310179482,0.726321509026169,0.818107697870528,0.854169730975378,0.762575670454045,0.729760334581406,0.424053600308309,0.80432946546212,0.78108317850716,0.68476378981367,0.799471284312207,0.607654200445084,0.562907246488111,0.739599829860857,0.651367032393937,0.591065376602556,0.622903678123991,0.667167268464386,0.602484801737158,0.575686301835002,0.544736642746944
"(1,2) DG 34:2",0.903130714690827,0.874144450949212,0.935720563683995,0.959528347099076,1,0.975287172329639,0.945436383491692,0.989544622563793,0.983352524785581,0.917521195571864,0.895502185349696,0.874236773760174,0.910135224327473,0.900845138566217,0.983393310262827,0.978397668249106,0.939869019148972,0.972523821805788,0.990758180120536,0.968792690858861,0.0621099734124357,0.150396535039545,0.0895766400682028,-0.0305839634777665,-0.259118113114865,0.308767052183021,0.182045402722855,-0.564200342411119,-0.698359132890307,0.678794152394006,0.700967366812459,0.695167910893929,0.640933385428705,0.75904789779791,0.51025110787252,-0.17295541287128,0.510426249055509,0.373774938945007,0.684351529666222,0.712328366737882,0.486917537314756,0.548287315242186,0.163635115111554,0.403817620260063,0.589372010412336,0.630962217839508,0.361742927834235,0.106428017150527,0.900761050854939,0.78300598736022,0.52442418062008,0.928979199683933,0.81689640388125,0.342992753387235,0.458005649507998,0.513849148347803,0.21742211826324,0.537090329789415,0.78281855535355,0.673572422195501,0.7028664996783,0.763034515184079,0.843882029976459,0.838307684347074,0.593815067002295,0.787268136726167,0.783211625602618,0.836032566955324,0.845141582066306,0.667410373343916,0.767769518400496,0.706677040273597,0.591378011273683,0.830381466525098,0.7860545558918,0.786396116251761,0.669939594276326,0.758417288356914,0.764688148289891,-0.661218148798199,0.88659996278971,0.897588564096955,0.825684124686263,-0.462634035681645,0.786514631894208,0.842923149610822,0.798927133329877,0.757784077344516,0.799026253653392,0.748873801754015,0.764332444721804,0.857068228434261,0.65796482700416,0.73520670306795,0.658100768946281,0.632960862997029,0.303370179437328,0.558588892525159,0.551857398669272,0.530469209006284,0.510691102654171,0.744368116975596,0.725057571279194,0.327719669809888,0.404064246688563,0.533841381051488,0.57977399354271,0.378728323707159,0.517829580733789,0.367559403114543,0.39447899565922,0.307479365383026,0.328047423095966,0.0789441256274642,0.194664536466755,0.24153827438581,0.493626820988065,0.519403829309926,0.389435612513629,0.199374940291014,0.461935578044367,0.321033970989605,0.440789029384492,0.456864879558736,0.0334116226831691,0.505907410443478,0.194800359723568,0.22471957890777,0.362238184487954,0.568926223986248,0.498755576025773,0.349803700647391,0.269076138111296,0.386794665528542,0.771695228684895,0.729241344961188,0.836558346681748,0.903901426893046,0.767541960513803,0.790520620741063,0.402865874673669,0.875551017179717,0.827013855076558,0.724463552934649,0.789478449485552,0.681923592415747,0.629090984340147,0.710425177594933,0.728169540512118,0.690081484330819,0.706931673144495,0.745820250619522,0.672390600881747,0.656226422977761,0.617622311817557
"(1,2) DG 34:3",0.830108691242972,0.844181406872567,0.8979166775644,0.910502777120285,0.975287172329639,1,0.872172394195,0.952244587612572,0.966205448403721,0.897463842183127,0.836057701302826,0.85194695544275,0.854535529447732,0.860447807718619,0.967229750639805,0.969345100766948,0.867065920289777,0.933104624079832,0.96800032378789,0.949399194123078,0.0537230357335787,0.10344748821835,0.0878261999693258,-0.0293148138281842,-0.330318930794393,0.315331052262254,0.124206852103681,-0.439413046557856,-0.611212795163184,0.63196370436743,0.613003257984251,0.59584448122207,0.543455034115728,0.688647075653499,0.413230144534183,-0.245477012864832,0.617365436306572,0.286883104271656,0.658213752052767,0.701309027819931,0.412507303724566,0.482547361937104,0.153601474887784,0.341107135441008,0.547281952687728,0.591976161795819,0.306065595757993,0.0230042443322018,0.877663176986084,0.708254600954687,0.459246649743407,0.90339802178919,0.781638538024797,0.346081716770487,0.44793143432439,0.447402557191598,0.203250039098838,0.483083285656772,0.737901454518223,0.605727529153179,0.615299039065459,0.791126639841027,0.781672313931737,0.769092877756151,0.510411717146752,0.731150627504183,0.79209928452609,0.756537668950329,0.781397523748005,0.587042185902081,0.712666761833332,0.637758526613574,0.526652610365258,0.81290576861971,0.745812339462494,0.749056383948777,0.625886146901363,0.719056195720255,0.722171434683292,-0.690191512739528,0.862697627215757,0.88175841155211,0.801937243657227,-0.468564601900759,0.793751704418832,0.818168392025922,0.802153644143479,0.786906054264869,0.838997556465765,0.800099572194373,0.81600296251739,0.88788395481876,0.686865219656776,0.794117058011642,0.701243111933535,0.63670115284297,0.34927609008235,0.635876064475732,0.609649142130376,0.614581414436493,0.594826710972644,0.667995937927309,0.677141832270249,0.440475032542147,0.505827719351535,0.598722144399209,0.455454704418072,0.257782995065579,0.444033394210998,0.277640454591079,0.249648549054532,0.1846204203664,0.234430271303361,-0.0208512182460904,0.0817699463147813,0.126668624744197,0.374690166292488,0.422003944435577,0.262720045409608,0.0661827626781141,0.329338916029478,0.162501124450593,0.325544532769689,0.351530584357364,-0.0735644622678646,0.435862717240428,0.0495224716164471,0.0983637068144933,0.270790589385649,0.51457998993608,0.434259537386924,0.316853468320891,0.13325179823281,0.277106895671771,0.773381117302783,0.625027468799442,0.759455122597595,0.878941649920335,0.654804168223244,0.704167523170416,0.410270940789456,0.882693274655817,0.736109327763116,0.631374735910988,0.72704231413444,0.633294657953262,0.557111857086155,0.6192186444085,0.65811962087246,0.636601244524739,0.65567168320561,0.690549100509434,0.613322803303504,0.592426559616759,0.570247447701024
"(1,2) DG 36:1",0.921512501764249,0.82922469000406,0.937087864006375,0.945068085354146,0.945436383491692,0.872172394195,1,0.972975900315299,0.933613457108157,0.916800106850784,0.899953728026264,0.807486981940161,0.897978341002435,0.839905637503913,0.905430766591912,0.898831929148992,0.966858610812487,0.927907194806001,0.935310231112068,0.926219598701033,0.0517084554407103,0.127180675899844,0.0405224876546285,-0.0773150100948882,-0.209944315258049,0.327958517400236,0.150670815400629,-0.602910775397041,-0.745676088355357,0.758806214129276,0.831604873779238,0.831437185993068,0.77737418707061,0.861269773137839,0.687126211745986,-0.125546150055932,0.27116180303333,0.437604274978575,0.617713188334463,0.676170985646778,0.560646986399996,0.584549176308085,0.0422900545469097,0.43335204748533,0.592137562392505,0.614452121544824,0.391182947977001,0.128944331586852,0.828903394746351,0.804078853970988,0.634060879740487,0.883382688630502,0.842208274069313,0.235443294295434,0.378902596912805,0.560538974971873,0.161904972661073,0.566852721894129,0.861125031874868,0.765426725774851,0.774824930484504,0.72708634853908,0.917288455478922,0.91335000847451,0.692615094965943,0.836032925042787,0.763785158885982,0.872430878163087,0.865885735328549,0.731816809672427,0.815863350001704,0.798293497466196,0.74305035980525,0.883126104635048,0.73932585216843,0.767812080464365,0.710595947659811,0.857585172581072,0.864820628715372,-0.677701122654915,0.929935817917474,0.923229714296203,0.853821446214812,-0.424153244233897,0.768774423824848,0.864612436416709,0.821478198234438,0.714919109895787,0.681096523740419,0.650237684248067,0.659304455763444,0.745985880157173,0.596956330767389,0.661931985474712,0.625226140800815,0.672774756448427,0.211330958591028,0.454967050794038,0.527669592784422,0.415084632908949,0.441191001824515,0.832116008322483,0.7816871212575,0.197953195121227,0.222838132931973,0.419186384030023,0.718928931038793,0.506091269563969,0.647057912296336,0.44353237680886,0.53806253190464,0.457661195762499,0.494734725684886,0.216792559641998,0.339252344211667,0.419402365732404,0.670051329060041,0.701198852862484,0.520482104494352,0.363457970950559,0.606633224555967,0.442004309629434,0.605189974965476,0.601324038594257,0.0909600733957128,0.544008750272284,0.358372348375272,0.317201022522513,0.46855561212903,0.6122499780077,0.44940587803068,0.254153698373923,0.491418090421538,0.579019593204166,0.657018451378008,0.794056720549814,0.877537918174036,0.852526972718594,0.902981955365536,0.888997530112251,0.247115623340776,0.75962729026475,0.919479808868774,0.849140912572468,0.850124434876893,0.761296679020931,0.761714225273154,0.811172024222797,0.830430219753833,0.769215106792153,0.776330826584936,0.832915182480622,0.778710205288776,0.764903102045155,0.717473522946041
"(1,2) DG 36:2",0.927861554908167,0.878055571217445,0.953458409070242,0.969723990474892,0.989544622563793,0.952244587612572,0.972975900315299,1,0.977614304216375,0.924062463376543,0.919051678320685,0.872920587343121,0.925810776281852,0.894221858798231,0.968836725783599,0.966375353721859,0.964965090659401,0.973104295428503,0.983159862930423,0.96372253664214,0.00565714501852434,0.124314960417506,0.0181324892948984,-0.104421195783331,-0.219442965799255,0.323779117153836,0.13989524421114,-0.581906933161771,-0.720756100246697,0.695825776072902,0.758988019821741,0.754577413065356,0.701825614722119,0.81395071762258,0.584410764611407,-0.141507451681993,0.428043481388344,0.416400328254411,0.690719310211229,0.706885279727867,0.504657293984595,0.531142279092872,0.113042066546938,0.381266190451576,0.557348082404618,0.607661916756149,0.368490526496496,0.107576339905634,0.892816316525184,0.787064340842414,0.571353602799678,0.920648844309966,0.833971663587744,0.277191259268174,0.389892123999112,0.496893788361211,0.148502383548993,0.506431777056247,0.82908455015371,0.713405590209252,0.742617948127871,0.781892292576837,0.883239182694764,0.875612097858817,0.636244677244003,0.826143004982669,0.799810738021574,0.85933566583419,0.85772973673235,0.702699124121532,0.783384246298402,0.743126496873655,0.658452366355552,0.871154556391082,0.78487256329809,0.793416595404307,0.697786792004569,0.800865949026947,0.804288972577734,-0.673294923770675,0.914952894101144,0.913898648544157,0.832771781414114,-0.396449714596263,0.794470314531513,0.854699671721992,0.815488288816155,0.742732971325411,0.767232749407632,0.714839453239476,0.72451863734185,0.829338165737084,0.660316364034926,0.718168292673386,0.66256353640456,0.657192646380667,0.289611712616143,0.522634534966516,0.545120482421394,0.495891111128479,0.492752765025153,0.767265019740689,0.741785800579135,0.314992284426931,0.371290919446375,0.52397220494055,0.636852543450292,0.431194098125666,0.553533148229289,0.415483262868774,0.44807046460584,0.359823275692771,0.372218343236568,0.142621312943886,0.250841561023837,0.277658722323229,0.560346094313281,0.588552039144005,0.444964038218312,0.264413142672631,0.505333260399532,0.352351272200888,0.490344620140878,0.50561725105244,0.0508458200878001,0.497062573926143,0.248449738997659,0.252737049303802,0.3922898129978,0.591815553481672,0.470833175041794,0.300203693582897,0.338996959728082,0.457331951258519,0.740185647003268,0.749916134181472,0.860949427631764,0.897862085426649,0.820816938498949,0.822955578306268,0.353590218397859,0.84729085963843,0.864199573517767,0.771808347310036,0.837123426617623,0.715175024207843,0.678401482777216,0.742963587394038,0.764339091645755,0.720925503352439,0.734741916079419,0.778098341655959,0.713431177457219,0.694090785124513,0.660877972655225
"(1,2) DG 36:3",0.84109338329278,0.791203368611838,0.905015074759757,0.915680959946308,0.983352524785581,0.966205448403721,0.933613457108157,0.977614304216375,1,0.960935619956714,0.836158469959834,0.793924541763549,0.84992618987132,0.828515507016755,0.948062560843665,0.942328819271699,0.913763593194476,0.936542164129747,0.993638247918934,0.994618954751259,0.0208146137393682,0.112299802559741,0.0369943589019937,-0.0658716804051325,-0.239705711713416,0.22768146215107,0.195203515511721,-0.511668267801643,-0.669371838296804,0.697876148946439,0.742734488774726,0.732039317099677,0.692762105192688,0.801210462409282,0.568327276219379,-0.1453172232306,0.451577677502115,0.296862823684329,0.649766191993776,0.646948797640686,0.489417212210181,0.551522223443293,0.0428664635900956,0.445974060942299,0.570207121698554,0.601878710034917,0.352269477157338,0.0936545936467964,0.861821146882505,0.791688702038204,0.539690210262275,0.873651425410462,0.795473207548734,0.291493755818177,0.4131273306608,0.515205200024189,0.18539825270521,0.518160985459979,0.785092153736781,0.73008731917202,0.668690035658311,0.782130328970866,0.848134925828112,0.837234984822448,0.676706804403612,0.791272107240901,0.809922869117745,0.796210477955373,0.839802269098539,0.727038685834663,0.840538989447358,0.784880895424706,0.644584895126206,0.860318001225003,0.776958461483798,0.823424161832864,0.749088336130223,0.82043081800345,0.820905223683382,-0.645104490332601,0.897678510747919,0.91638362313704,0.888033511482191,-0.466181115164229,0.793875194858565,0.866520841641008,0.819273879078977,0.780109673370699,0.797207648273989,0.744578213599563,0.76763228004813,0.87111873442413,0.699575019078418,0.765792438318302,0.690648114278625,0.67978301994545,0.362199055449583,0.546219728104832,0.570993404787804,0.528413472400666,0.513349863266249,0.804784823402443,0.80440735128212,0.40765655851725,0.460700118729084,0.594233538560766,0.601414103158943,0.419104394305197,0.561749391363257,0.408959751843296,0.452384404882469,0.354919600899242,0.33414466351901,0.116477420310061,0.227892003472948,0.327084270350442,0.538798722019401,0.535830403128205,0.44227193983429,0.233333750982019,0.495442031027971,0.315825579599752,0.476756542041355,0.528661408129869,0.0673715459633397,0.584714641034493,0.227772219011643,0.245107483343606,0.416385285315347,0.639297332062618,0.520746255022642,0.397697491152733,0.327595997635196,0.465635102553128,0.680309998019482,0.682210411625567,0.805241827894491,0.861945468128699,0.788852304171051,0.817876817660451,0.291001858038474,0.848945523276602,0.843101052449566,0.752956916699157,0.833511127852657,0.750314209079865,0.697357581910383,0.735225750799587,0.790818195409365,0.78339023496893,0.773993772833499,0.808797565848891,0.751767108095245,0.737465971572601,0.708091341912372
